Datum,Plats,Temp,Luftfuktighet
2016-11-11 7:01,Inne,23.1,14
2016-11-11 7:02,Inne,23.1,14
2016-11-11 7:03,Inne,23.1,14
2016-11-11 7:04,Inne,23.1,14
2016-11-11 7:05,Ute,0.8,96
2016-11-11 7:05,Inne,23.1,14
2016-11-11 7:06,Inne,23.1,14
2016-11-11 7:07,Ute,0.9,96
2016-11-11 7:07,Inne,23.1,14
2016-11-11 7:08,Inne,23.1,14
2016-11-11 7:09,Ute,0.8,96
2016-11-11 7:09,Inne,23.3,14
2016-11-11 7:10,Ute,0.8,96
2016-11-11 7:10,Inne,23.3,14
2016-11-11 7:11,Inne,23.3,14
2016-11-11 7:12,Ute,0.8,96
2016-11-11 7:12,Inne,23.3,14
2016-11-11 7:13,Ute,0.8,96
2016-11-11 7:13,Inne,23.3,14
2016-11-11 7:14,Ute,0.8,96
2016-11-11 7:14,Inne,23.3,14
2016-11-11 7:15,Inne,23.3,14
2016-11-11 7:16,Ute,0.8,96
2016-11-11 7:16,Inne,23.3,14
2016-11-11 7:17,Inne,23.3,14
2016-11-11 7:18,Ute,0.8,96
2016-11-11 7:18,Inne,23.3,14
2016-11-11 7:19,Ute,0.8,96
2016-11-11 7:19,Inne,23.3,14
2016-11-11 7:20,Inne,23.3,14
2016-11-11 7:21,Inne,23.3,14
2016-11-11 7:22,Ute,0.8,96
2016-11-11 7:22,Inne,23.3,14
2016-11-11 7:23,Ute,0.8,96
2016-11-11 7:23,Inne,23.5,14
2016-11-11 7:24,Ute,0.8,96
2016-11-11 7:24,Inne,23.3,14
2016-11-11 7:25,Ute,0.8,96
2016-11-11 7:25,Inne,23.5,14
2016-11-11 7:26,Ute,0.8,96
2016-11-11 7:26,Inne,23.5,14
2016-11-11 7:27,Inne,23.5,14
2016-11-11 7:28,Inne,23.5,14
2016-11-11 7:29,Inne,23.5,14
2016-11-11 7:30,Ute,0.8,96
2016-11-11 7:30,Inne,23.5,14
2016-11-11 7:31,Inne,23.5,14
2016-11-11 7:32,Ute,0.8,96
2016-11-11 7:32,Inne,23.5,14
2016-11-11 7:33,Ute,0.8,96
2016-11-11 7:33,Inne,23.5,14
2016-11-11 7:34,Ute,0.8,96
2016-11-11 7:34,Inne,23.5,14
2016-11-11 7:35,Ute,0.8,96
2016-11-11 7:35,Inne,23.5,14
2016-11-11 7:36,Ute,0.8,96
2016-11-11 7:36,Inne,23.5,14
2016-11-11 7:37,Ute,0.8,96
2016-11-11 7:37,Inne,23.5,14
2016-11-11 7:38,Ute,0.8,96
2016-11-11 7:38,Inne,23.5,14
2016-11-11 7:39,Ute,0.7,96
2016-11-11 7:39,Inne,23.5,14
2016-11-11 7:40,Ute,0.7,96
2016-11-11 7:40,Inne,23.5,14
2016-11-11 7:41,Ute,0.7,96
2016-11-11 7:41,Inne,23.5,14
2016-11-11 7:42,Ute,0.7,96
2016-11-11 7:42,Inne,23.5,14
2016-11-11 7:43,Ute,0.7,96
2016-11-11 7:43,Inne,23.5,14
2016-11-11 7:44,Inne,23.5,14
2016-11-11 7:45,Ute,0.7,96
2016-11-11 7:45,Inne,23.5,14
2016-11-11 7:46,Inne,23.5,14
2016-11-11 7:47,Ute,0.7,96
2016-11-11 7:47,Inne,23.5,14
2016-11-11 7:48,Ute,0.7,96
2016-11-11 7:48,Inne,23.5,14
2016-11-11 7:49,Ute,0.7,96
2016-11-11 7:49,Inne,23.5,14
2016-11-11 7:50,Ute,0.6,96
2016-11-11 7:50,Inne,23.5,14
2016-11-11 7:51,Ute,0.7,96
2016-11-11 7:51,Inne,23.8,14
2016-11-11 7:52,Ute,0.7,96
2016-11-11 7:52,Inne,23.8,14
2016-11-11 7:53,Inne,23.8,14
2016-11-11 7:54,Inne,23.8,14
2016-11-11 7:55,Ute,0.7,96
2016-11-11 7:55,Inne,23.8,14
2016-11-11 7:56,Ute,0.7,96
2016-11-11 7:56,Inne,23.8,14
2016-11-11 7:57,Ute,0.7,96
2016-11-11 7:57,Inne,23.8,14
2016-11-11 7:58,Ute,0.7,96
2016-11-11 7:58,Inne,23.8,14
2016-11-11 7:59,Inne,23.8,14
2016-11-11 8:00,Ute,0.7,96
2016-11-11 8:00,Inne,23.8,14
2016-11-11 8:01,Ute,0.7,96
2016-11-11 8:01,Inne,23.8,14
2016-11-11 8:02,Ute,0.7,96
2016-11-11 8:02,Inne,23.8,14
2016-11-11 8:03,Inne,23.8,14
2016-11-11 8:04,Ute,0.6,96
2016-11-11 8:04,Inne,23.8,14
2016-11-11 8:05,Ute,0.7,96
2016-11-11 8:05,Inne,23.8,14
2016-11-11 8:06,Ute,0.7,96
2016-11-11 8:06,Inne,23.8,14
2016-11-11 8:06,Ute,0.7,96
2016-11-11 8:07,Inne,23.8,14
2016-11-11 8:07,Ute,0.7,96
2016-11-11 8:08,Inne,23.8,14
2016-11-11 8:09,Inne,23.8,14
2016-11-11 8:10,Inne,23.8,14
2016-11-11 8:11,Inne,23.8,14
2016-11-11 8:11,Ute,0.5,96
2016-11-11 8:12,Inne,23.8,14
2016-11-11 8:12,Ute,0.5,96
2016-11-11 8:13,Inne,23.8,14
2016-11-11 8:13,Ute,0.5,96
2016-11-11 8:14,Inne,23.8,14
2016-11-11 8:14,Ute,0.5,96
2016-11-11 8:15,Inne,23.8,14
2016-11-11 8:15,Ute,0.5,96
2016-11-11 8:16,Inne,23.8,14
2016-11-11 8:17,Inne,23.8,14
2016-11-11 8:18,Inne,21.9,14
2016-11-11 8:18,Ute,0.5,96
2016-11-11 8:19,Inne,23.8,14
2016-11-11 8:19,Ute,0.5,96
2016-11-11 8:20,Inne,23.8,14
2016-11-11 8:20,Ute,0.5,96
2016-11-11 8:21,Inne,23.8,14
2016-11-11 8:21,Ute,0.5,96
2016-11-11 8:22,Inne,23.8,14
2016-11-11 8:22,Ute,0.5,96
2016-11-11 8:23,Inne,23.8,14
2016-11-11 8:23,Ute,0.5,96
2016-11-11 8:24,Inne,23.8,14
2016-11-11 8:24,Ute,0.5,96
2016-11-11 8:25,Inne,23.8,14
2016-11-11 8:25,Ute,0.5,96
2016-11-11 8:26,Inne,23.8,14
2016-11-11 8:26,Ute,0.5,96
2016-11-11 8:27,Inne,23.5,14
2016-11-11 8:27,Ute,0.5,96
2016-11-11 8:28,Inne,23.5,14
2016-11-11 8:28,Ute,0.5,96
2016-11-11 8:29,Inne,23.5,14
2016-11-11 8:29,Ute,0.5,96
2016-11-11 8:30,Inne,23.5,14
2016-11-11 8:30,Ute,0.5,96
2016-11-11 8:31,Inne,23.5,14
2016-11-11 8:31,Ute,0.5,96
2016-11-11 8:32,Inne,23.5,14
2016-11-11 8:32,Ute,0.4,96
2016-11-11 8:33,Inne,23.5,14
2016-11-11 8:33,Ute,0.5,96
2016-11-11 8:34,Inne,23.5,14
2016-11-11 8:34,Ute,0.4,96
2016-11-11 8:35,Inne,23.5,14
2016-11-11 8:36,Inne,23.5,14
2016-11-11 8:37,Inne,23.5,14
2016-11-11 8:37,Ute,0.4,96
2016-11-11 8:38,Inne,23.5,14
2016-11-11 8:38,Ute,0.5,96
2016-11-11 8:39,Inne,23.5,14
2016-11-11 8:39,Ute,0.5,96
2016-11-11 8:40,Inne,23.5,14
2016-11-11 8:40,Ute,0.4,96
2016-11-11 8:41,Inne,23.5,14
2016-11-11 8:42,Inne,23.5,14
2016-11-11 8:43,Inne,23.5,14
2016-11-11 8:44,Inne,23.5,14
2016-11-11 8:44,Ute,0.4,96
2016-11-11 8:45,Inne,23.5,14
2016-11-11 8:45,Ute,0.4,96
2016-11-11 8:46,Inne,23.5,14
2016-11-11 8:46,Ute,0.3,96
2016-11-11 8:47,Inne,23.5,14
2016-11-11 8:47,Ute,0.3,96
2016-11-11 8:48,Inne,23.5,14
2016-11-11 8:48,Ute,0.3,96
2016-11-11 8:49,Inne,23.5,14
2016-11-11 8:49,Ute,0.3,96
2016-11-11 8:50,Inne,23.5,14
2016-11-11 8:50,Ute,0.3,96
2016-11-11 8:51,Inne,23.5,14
2016-11-11 8:51,Ute,0.3,96
2016-11-11 8:52,Inne,23.5,14
2016-11-11 8:52,Ute,0.3,96
2016-11-11 8:53,Inne,23.5,14
2016-11-11 8:53,Ute,0.3,96
2016-11-11 8:54,Inne,23.5,14
2016-11-11 8:54,Ute,0.3,96
2016-11-11 8:55,Inne,23.5,14
2016-11-11 8:55,Ute,0.3,96
2016-11-11 8:56,Inne,23.5,14
2016-11-11 8:56,Ute,0.3,96
2016-11-11 8:57,Inne,23.5,14
2016-11-11 8:57,Ute,0.3,96
2016-11-11 8:58,Inne,23.5,14
2016-11-11 8:58,Ute,0.3,96
2016-11-11 8:59,Inne,23.5,14
2016-11-11 8:59,Ute,0.3,96
2016-11-11 9:00,Inne,23.5,14
2016-11-11 9:00,Ute,0.4,96
2016-11-11 9:01,Inne,23.5,14
2016-11-11 9:02,Inne,23.5,14
2016-11-11 9:03,Inne,23.5,14
2016-11-11 9:04,Inne,23.5,14
2016-11-11 9:04,Ute,0.4,96
2016-11-11 9:05,Inne,23.5,14
2016-11-11 9:05,Ute,0.4,96
2016-11-11 9:06,Inne,23.5,14
2016-11-11 9:06,Ute,0.4,96
2016-11-11 9:06,Ute,0.5,96
2016-11-11 9:07,Inne,23.5,14
2016-11-11 9:07,Ute,0.4,96
2016-11-11 9:08,Inne,23.5,14
2016-11-11 9:09,Inne,23.5,14
2016-11-11 9:09,Ute,0.5,96
2016-11-11 9:10,Inne,23.5,14
2016-11-11 9:10,Ute,0.5,96
2016-11-11 9:11,Inne,23.5,14
2016-11-11 9:12,Inne,23.5,14
2016-11-11 9:12,Ute,0.5,96
2016-11-11 9:13,Inne,23.5,14
2016-11-11 9:13,Ute,0.5,96
2016-11-11 9:14,Inne,23.5,14
2016-11-11 9:14,Ute,0.5,96
2016-11-11 9:15,Inne,23.5,14
2016-11-11 9:15,Ute,0.5,96
2016-11-11 9:16,Inne,23.5,14
2016-11-11 9:16,Ute,0.5,96
2016-11-11 9:17,Inne,23.5,14
2016-11-11 9:17,Ute,0.5,96
2016-11-11 9:18,Inne,23.5,14
2016-11-11 9:18,Ute,0.5,96
2016-11-11 9:19,Inne,23.5,14
2016-11-11 9:19,Ute,0.5,96
2016-11-11 9:20,Inne,23.5,14
2016-11-11 9:20,Ute,0.5,96
2016-11-11 9:21,Inne,23.5,14
2016-11-11 9:21,Ute,0.5,96
2016-11-11 9:22,Inne,23.5,14
2016-11-11 9:22,Ute,0.5,96
2016-11-11 9:23,Inne,23.5,14
2016-11-11 9:23,Ute,0.5,96
2016-11-11 9:24,Inne,23.5,14
2016-11-11 9:24,Ute,0.5,96
2016-11-11 9:25,Inne,23.5,14
2016-11-11 9:25,Ute,0.5,96
2016-11-11 9:26,Inne,23.5,14
2016-11-11 9:26,Ute,0.5,96
2016-11-11 9:27,Inne,23.5,14
2016-11-11 9:27,Ute,0.5,96
2016-11-11 9:28,Inne,23.5,14
2016-11-11 9:29,Inne,23.5,14
2016-11-11 9:30,Inne,23.5,14
2016-11-11 9:31,Inne,23.5,14
2016-11-11 9:31,Ute,0.6,96
2016-11-11 9:32,Inne,23.5,14
2016-11-11 9:32,Ute,0.6,96
2016-11-11 9:33,Inne,23.5,14
2016-11-11 9:33,Ute,0.6,96
2016-11-11 9:34,Inne,23.5,14
2016-11-11 9:34,Ute,0.6,96
2016-11-11 9:35,Inne,23.5,14
2016-11-11 9:36,Inne,23.5,14
2016-11-11 9:36,Ute,0.6,96
2016-11-11 9:37,Inne,23.5,14
2016-11-11 9:38,Inne,23.5,14
2016-11-11 9:39,Inne,23.8,14
2016-11-11 9:40,Inne,23.5,14
2016-11-11 9:40,Ute,0.8,96
2016-11-11 9:41,Inne,23.5,14
2016-11-11 9:41,Ute,0.8,96
2016-11-11 9:42,Inne,23.5,14
2016-11-11 9:42,Ute,0.8,96
2016-11-11 9:43,Inne,23.5,14
2016-11-11 9:43,Ute,0.8,96
2016-11-11 9:44,Inne,23.5,14
2016-11-11 9:44,Ute,0.8,96
2016-11-11 9:45,Inne,23.5,14
2016-11-11 9:45,Ute,0.8,96
2016-11-11 9:46,Inne,23.5,14
2016-11-11 9:46,Ute,0.8,96
2016-11-11 9:47,Inne,23.5,14
2016-11-11 9:47,Ute,0.8,96
2016-11-11 9:48,Inne,23.5,14
2016-11-11 9:48,Ute,0.8,96
2016-11-11 9:49,Inne,23.5,14
2016-11-11 9:49,Ute,0.8,96
2016-11-11 9:50,Inne,23.5,14
2016-11-11 9:50,Ute,0.8,96
2016-11-11 9:51,Inne,23.5,14
2016-11-11 9:51,Ute,0.8,96
2016-11-11 9:52,Inne,23.5,14
2016-11-11 9:53,Inne,23.5,14
2016-11-11 9:54,Inne,23.5,14
2016-11-11 9:54,Ute,0.8,96
2016-11-11 9:55,Inne,23.5,14
2016-11-11 9:55,Ute,0.8,96
2016-11-11 9:56,Inne,23.5,14
2016-11-11 9:56,Ute,0.7,96
2016-11-11 9:57,Inne,23.5,14
2016-11-11 9:57,Ute,0.6,96
2016-11-11 9:58,Inne,23.5,14
2016-11-11 9:58,Ute,0.6,96
2016-11-11 9:59,Inne,23.5,14
2016-11-11 9:59,Ute,0.6,96
2016-11-11 10:00,Inne,23.5,14
2016-11-11 10:00,Ute,0.6,96
2016-11-11 10:01,Inne,23.5,14
2016-11-11 10:02,Inne,23.5,14
2016-11-11 10:03,Inne,23.5,14
2016-11-11 10:03,Ute,0.6,96
2016-11-11 10:04,Inne,23.5,14
2016-11-11 10:04,Ute,0.6,96
2016-11-11 10:05,Inne,23.5,14
2016-11-11 10:05,Ute,0.6,96
2016-11-11 10:06,Inne,23.5,14
2016-11-11 10:06,Ute,0.6,96
2016-11-11 10:07,Inne,23.5,14
2016-11-11 10:07,Ute,0.6,96
2016-11-11 10:08,Inne,23.5,14
2016-11-11 10:08,Ute,0.6,96
2016-11-11 10:09,Inne,23.5,14
2016-11-11 10:09,Ute,0.6,96
2016-11-11 10:10,Inne,23.5,14
2016-11-11 10:10,Ute,0.6,96
2016-11-11 10:11,Inne,23.5,14
2016-11-11 10:11,Ute,0.6,96
2016-11-11 10:12,Inne,23.5,14
2016-11-11 10:12,Ute,0.6,96
2016-11-11 10:13,Inne,23.5,14
2016-11-11 10:13,Ute,0.6,96
2016-11-11 10:14,Inne,23.5,14
2016-11-11 10:14,Ute,0.6,96
2016-11-11 10:15,Inne,23.5,14
2016-11-11 10:15,Ute,0.6,96
2016-11-11 10:16,Inne,23.5,14
2016-11-11 10:17,Inne,23.5,14
2016-11-11 10:18,Inne,23.5,14
2016-11-11 10:19,Inne,23.5,14
2016-11-11 10:19,Ute,0.7,96
2016-11-11 10:20,Inne,23.5,14
2016-11-11 10:20,Ute,0.6,96
2016-11-11 10:21,Inne,23.5,14
2016-11-11 10:21,Ute,0.6,96
2016-11-11 10:22,Inne,23.5,14
2016-11-11 10:22,Ute,0.5,96
2016-11-11 10:23,Inne,23.5,14
2016-11-11 10:23,Ute,0.5,96
2016-11-11 10:24,Inne,23.5,14
2016-11-11 10:25,Inne,23.5,14
2016-11-11 10:26,Inne,23.5,14
2016-11-11 10:27,Inne,23.5,14
2016-11-11 10:27,Ute,0.5,96
2016-11-11 10:28,Inne,23.5,14
2016-11-11 10:28,Ute,0.5,96
2016-11-11 10:29,Inne,23.5,14
2016-11-11 10:29,Ute,0.5,96
2016-11-11 10:30,Inne,23.5,14
2016-11-11 10:30,Ute,0.5,96
2016-11-11 10:31,Inne,23.5,14
2016-11-11 10:31,Ute,0.5,96
2016-11-11 10:32,Inne,23.5,14
2016-11-11 10:32,Ute,0.5,96
2016-11-11 10:33,Inne,23.3,14
2016-11-11 10:33,Ute,0.5,96
2016-11-11 10:34,Inne,23.3,14
2016-11-11 10:34,Ute,0.5,96
2016-11-11 10:35,Inne,23.1,14
2016-11-11 10:35,Ute,0.5,96
2016-11-11 10:36,Inne,22.9,14
2016-11-11 10:36,Ute,0.4,96
2016-11-11 10:37,Inne,22.8,14
2016-11-11 10:37,Ute,0.4,96
2016-11-11 10:38,Inne,22.8,14
2016-11-11 10:38,Ute,0.4,96
2016-11-11 10:39,Inne,22.8,14
2016-11-11 10:39,Ute,0.4,96
2016-11-11 10:40,Inne,22.6,14
2016-11-11 10:40,Ute,0.4,96
2016-11-11 10:41,Inne,22.6,14
2016-11-11 10:41,Ute,0.5,96
2016-11-11 10:42,Inne,22.6,14
2016-11-11 10:42,Ute,0.4,96
2016-11-11 10:43,Inne,22.6,14
2016-11-11 10:43,Ute,0.4,96
2016-11-11 10:44,Inne,22.4,14
2016-11-11 10:44,Ute,0.4,96
2016-11-11 10:45,Inne,22.4,14
2016-11-11 10:45,Ute,0.5,96
2016-11-11 10:46,Inne,22.4,14
2016-11-11 10:47,Inne,22.4,14
2016-11-11 10:48,Inne,22.4,14
2016-11-11 10:49,Inne,22.3,14
2016-11-11 10:49,Ute,0.4,96
2016-11-11 10:50,Inne,22.3,14
2016-11-11 10:50,Ute,0.5,96
2016-11-11 10:51,Inne,22.3,14
2016-11-11 10:51,Ute,0.4,96
2016-11-11 10:52,Inne,22.3,14
2016-11-11 10:53,Inne,22.2,14
2016-11-11 10:54,Inne,22.2,14
2016-11-11 10:54,Inne,22.1,14
2016-11-11 10:55,Inne,22.1,14
2016-11-11 10:56,Ute,0.5,96
2016-11-11 10:56,Inne,22.1,14
2016-11-11 10:57,Ute,0.5,96
2016-11-11 10:57,Inne,22.1,14
2016-11-11 10:58,Inne,22.1,14
2016-11-11 10:59,Ute,0.4,96
2016-11-11 10:59,Inne,22.1,14
2016-11-11 11:00,Ute,0.5,96
2016-11-11 11:00,Inne,22.2,14
2016-11-11 11:01,Ute,0.4,96
2016-11-11 11:01,Inne,22.2,14
2016-11-11 11:02,Ute,0.4,96
2016-11-11 11:02,Inne,22.2,14
2016-11-11 11:03,Ute,0.4,96
2016-11-11 11:03,Inne,22.2,14
2016-11-11 11:04,Ute,0.4,96
2016-11-11 11:04,Inne,22.3,14
2016-11-11 11:05,Ute,0.4,96
2016-11-11 11:05,Inne,22.3,14
2016-11-11 11:06,Ute,0.4,96
2016-11-11 11:06,Inne,22.3,14
2016-11-11 11:07,Ute,0.4,96
2016-11-11 11:07,Inne,22.3,14
2016-11-11 11:08,Inne,22.3,14
2016-11-11 11:09,Ute,0.4,96
2016-11-11 11:09,Inne,22.4,14
2016-11-11 11:10,Ute,0.4,96
2016-11-11 11:10,Inne,22.4,14
2016-11-11 11:11,Ute,0.4,96
2016-11-11 11:11,Inne,22.4,14
2016-11-11 11:12,Inne,22.4,14
2016-11-11 11:13,Ute,0.5,96
2016-11-11 11:13,Inne,22.4,14
2016-11-11 11:14,Ute,0.4,96
2016-11-11 11:14,Inne,22.4,14
2016-11-11 11:15,Ute,0.5,96
2016-11-11 11:15,Inne,22.4,14
2016-11-11 11:16,Ute,0.4,96
2016-11-11 11:16,Inne,22.4,14
2016-11-11 11:17,Inne,22.4,14
2016-11-11 11:18,Inne,22.4,14
2016-11-11 11:19,Ute,0.5,96
2016-11-11 11:19,Inne,22.4,14
2016-11-11 11:20,Inne,22.4,14
2016-11-11 11:21,Ute,0.5,96
2016-11-11 11:21,Inne,22.4,14
2016-11-11 11:22,Ute,0.5,96
2016-11-11 11:22,Inne,22.4,14
2016-11-11 11:23,Ute,0.5,96
2016-11-11 11:23,Inne,22.4,14
2016-11-11 11:24,Ute,0.5,96
2016-11-11 11:24,Inne,22.4,14
2016-11-11 11:25,Ute,0.5,96
2016-11-11 11:25,Inne,22.4,14
2016-11-11 11:26,Ute,0.4,96
2016-11-11 11:26,Inne,22.4,14
2016-11-11 11:27,Ute,0.4,96
2016-11-11 11:27,Inne,22.4,14
2016-11-11 11:28,Ute,0.4,96
2016-11-11 11:28,Inne,22.4,14
2016-11-11 11:29,Ute,0.4,96
2016-11-11 11:29,Inne,22.4,14
2016-11-11 11:30,Ute,0.5,96
2016-11-11 11:30,Inne,22.4,14
2016-11-11 11:31,Ute,0.4,96
2016-11-11 11:31,Inne,22.4,14
2016-11-11 11:32,Ute,0.4,96
2016-11-11 11:32,Inne,22.4,14
2016-11-11 11:33,Ute,0.4,96
2016-11-11 11:33,Inne,22.4,14
2016-11-11 11:34,Ute,0.4,96
2016-11-11 11:34,Inne,22.4,14
2016-11-11 11:35,Ute,0.4,96
2016-11-11 11:35,Inne,22.4,14
2016-11-11 11:36,Ute,0.4,96
2016-11-11 11:36,Inne,22.4,14
2016-11-11 11:37,Ute,0.4,96
2016-11-11 11:37,Inne,22.4,14
2016-11-11 11:38,Ute,0.4,96
2016-11-11 11:38,Inne,22.6,14
2016-11-11 11:39,Ute,0.4,96
2016-11-11 11:39,Inne,22.6,14
2016-11-11 11:40,Ute,0.4,96
2016-11-11 11:40,Inne,22.6,14
2016-11-11 11:41,Ute,0.4,96
2016-11-11 11:41,Inne,22.6,14
2016-11-11 11:42,Ute,0.4,96
2016-11-11 11:42,Inne,22.6,14
2016-11-11 11:43,Ute,0.4,96
2016-11-11 11:43,Inne,22.6,14
2016-11-11 11:44,Ute,0.4,96
2016-11-11 11:44,Inne,22.6,14
2016-11-11 11:45,Ute,0.3,96
2016-11-11 11:45,Inne,22.6,14
2016-11-11 11:46,Ute,0.3,96
2016-11-11 11:46,Inne,22.6,14
2016-11-11 11:47,Ute,0.3,96
2016-11-11 11:47,Inne,22.6,14
2016-11-11 11:48,Ute,0.3,96
2016-11-11 11:48,Inne,22.6,14
2016-11-11 11:49,Ute,0.3,96
2016-11-11 11:49,Inne,22.6,14
2016-11-11 11:50,Ute,0.3,96
2016-11-11 11:50,Inne,22.6,14
2016-11-11 11:51,Ute,0.3,96
2016-11-11 11:51,Inne,22.6,14
2016-11-11 11:52,Ute,0.3,96
2016-11-11 11:52,Inne,22.6,14
2016-11-11 11:53,Ute,0.3,96
2016-11-11 11:53,Inne,22.6,14
2016-11-11 11:54,Ute,0.3,96
2016-11-11 11:54,Inne,22.6,14
2016-11-11 11:55,Ute,0.3,96
2016-11-11 11:55,Inne,22.6,14
2016-11-11 11:56,Ute,0.3,96
2016-11-11 11:56,Inne,22.6,14
2016-11-11 11:57,Ute,0.3,96
2016-11-11 11:57,Inne,22.6,14
2016-11-11 11:58,Ute,0.3,96
2016-11-11 11:59,Inne,22.6,14
2016-11-11 12:00,Ute,0.3,96
2016-11-11 12:00,Inne,22.6,14
2016-11-11 12:01,Ute,0.3,96
2016-11-11 12:01,Inne,22.6,14
2016-11-11 12:02,Ute,0.3,96
2016-11-11 12:02,Inne,22.6,14
2016-11-11 12:03,Ute,0.3,96
2016-11-11 12:03,Inne,22.6,14
2016-11-11 12:04,Ute,0.3,96
2016-11-11 12:04,Inne,22.6,14
2016-11-11 12:05,Ute,0.3,96
2016-11-11 12:05,Inne,22.6,14
2016-11-11 12:06,Ute,0.3,96
2016-11-11 12:06,Inne,22.6,14
2016-11-11 12:07,Ute,0.3,96
2016-11-11 12:07,Inne,22.6,14
2016-11-11 12:08,Ute,0.3,96
2016-11-11 12:08,Inne,22.6,14
2016-11-11 12:09,Ute,0.4,96
2016-11-11 12:09,Inne,22.6,14
2016-11-11 12:10,Ute,0.4,96
2016-11-11 12:10,Inne,22.6,14
2016-11-11 12:11,Ute,0.4,96
2016-11-11 12:11,Inne,22.6,14
2016-11-11 12:12,Ute,0.4,96
2016-11-11 12:12,Inne,22.6,14
2016-11-11 12:13,Ute,0.4,96
2016-11-11 12:13,Inne,22.6,14
2016-11-11 12:14,Ute,0.4,96
2016-11-11 12:14,Inne,22.6,14
2016-11-11 12:15,Ute,0.4,96
2016-11-11 12:15,Inne,22.6,14
2016-11-11 12:16,Ute,0.5,96
2016-11-11 12:16,Inne,22.6,14
2016-11-11 12:17,Ute,0.4,96
2016-11-11 12:17,Inne,22.6,14
2016-11-11 12:18,Ute,0.4,96
2016-11-11 12:18,Inne,22.6,14
2016-11-11 12:19,Ute,0.4,96
2016-11-11 12:19,Inne,22.6,14
2016-11-11 12:20,Ute,0.4,96
2016-11-11 12:20,Inne,22.6,14
2016-11-11 12:21,Ute,0.5,96
2016-11-11 12:21,Inne,22.6,14
2016-11-11 12:22,Ute,0.4,96
2016-11-11 12:22,Inne,22.6,14
2016-11-11 12:23,Ute,0.4,96
2016-11-11 12:23,Inne,22.6,14
2016-11-11 12:24,Ute,0.4,96
2016-11-11 12:24,Inne,22.6,14
2016-11-11 12:25,Ute,0.4,96
2016-11-11 12:25,Inne,22.6,14
2016-11-11 12:26,Ute,0.5,96
2016-11-11 12:26,Inne,22.6,14
2016-11-11 12:27,Ute,0.4,96
2016-11-11 12:27,Inne,22.6,14
2016-11-11 12:28,Ute,0.4,96
2016-11-11 12:28,Inne,22.6,14
2016-11-11 12:29,Ute,0.3,96
2016-11-11 12:29,Inne,22.6,14
2016-11-11 12:30,Ute,0.4,96
2016-11-11 12:30,Inne,22.6,14
2016-11-11 12:31,Ute,0.4,96
2016-11-11 12:31,Inne,22.6,14
2016-11-11 12:32,Ute,0.4,96
2016-11-11 12:32,Inne,22.6,14
2016-11-11 12:33,Ute,0.4,96
2016-11-11 12:33,Inne,22.6,14
2016-11-11 12:34,Ute,0.4,96
2016-11-11 12:34,Inne,22.6,14
2016-11-11 12:35,Ute,0.4,96
2016-11-11 12:35,Inne,22.6,14
2016-11-11 12:36,Ute,0.4,96
2016-11-11 12:36,Inne,22.6,14
2016-11-11 12:37,Ute,0.3,96
2016-11-11 12:37,Inne,22.8,14
2016-11-11 12:38,Ute,0.3,96
2016-11-11 12:38,Inne,22.8,14
2016-11-11 12:39,Ute,0.3,96
2016-11-11 12:39,Inne,22.8,14
2016-11-11 12:40,Ute,0.2,96
2016-11-11 12:40,Inne,22.8,14
2016-11-11 12:41,Ute,0.2,96
2016-11-11 12:41,Inne,22.8,14
2016-11-11 12:42,Ute,0.1,96
2016-11-11 12:42,Inne,22.8,14
2016-11-11 12:43,Ute,0.1,96
2016-11-11 12:43,Inne,22.8,14
2016-11-11 12:44,Ute,0.1,96
2016-11-11 12:44,Inne,22.8,14
2016-11-11 12:45,Ute,0.1,96
2016-11-11 12:45,Inne,22.8,14
2016-11-11 12:46,Ute,0.1,96
2016-11-11 12:46,Inne,22.8,14
2016-11-11 12:47,Ute,0.1,96
2016-11-11 12:47,Inne,22.8,14
2016-11-11 12:48,Ute,0,96
2016-11-11 12:48,Inne,22.8,14
2016-11-11 12:49,Ute,0,96
2016-11-11 12:49,Inne,22.8,14
2016-11-11 12:50,Ute,0,96
2016-11-11 12:50,Inne,22.8,14
2016-11-11 12:51,Ute,0,96
2016-11-11 12:51,Inne,22.8,14
2016-11-11 12:52,Ute,0,96
2016-11-11 12:52,Inne,22.8,14
2016-11-11 12:53,Ute,0,96
2016-11-11 12:53,Inne,22.8,14
2016-11-11 12:54,Ute,0,96
2016-11-11 12:54,Inne,22.8,14
2016-11-11 12:55,Ute,0,96
2016-11-11 12:55,Inne,22.8,14
2016-11-11 12:56,Ute,0,96
2016-11-11 12:56,Inne,22.8,14
2016-11-11 12:57,Ute,0,96
2016-11-11 12:57,Inne,22.8,14
2016-11-11 12:58,Ute,0,96
2016-11-11 12:58,Inne,22.9,14
2016-11-11 12:59,Ute,0,96
2016-11-11 12:59,Inne,22.9,14
2016-11-11 13:00,Ute,0.1,96
2016-11-11 13:00,Inne,22.9,14
2016-11-11 13:01,Ute,0.1,96
2016-11-11 13:01,Inne,22.9,14
2016-11-11 13:02,Ute,0.1,96
2016-11-11 13:02,Inne,22.9,14
2016-11-11 13:03,Ute,0.1,96
2016-11-11 13:03,Inne,22.9,14
2016-11-11 13:04,Ute,0.1,96
2016-11-11 13:04,Inne,22.9,14
2016-11-11 13:05,Ute,0.1,96
2016-11-11 13:05,Inne,22.9,14
2016-11-11 13:06,Ute,0.1,96
